location,event,date,artist
Bern,GURTEN FESTIVAL BERN,2011-07-17,THE NATIONAL
Zurich,LIVE AT SUNSET,2011-07-17,CHICAGO
Locarno,MOON AND STARS,2011-07-17,JACK JOHNSON
