location,event,date,artist,genre
Fribourg,BELLUARD BOLLWERK INTERNATIONAL,2010-06-26,DJ FETT,
Geneve,JAZZ ESTIVAL - MUSIQUE EN ETE,2010-06-26,CHEICK TIDIANE SECK,
Cully,LAVAUX CLASSIQUE,2010-06-26,GERARD WYSS,
Mendrisio,LUGANO ESTIVAL JAZZ,2010-06-26,CHEICK TIDIANE SECK,
Sierre,WEEK END AU BORD DE L'EAU A SIERRE,2010-06-26,MARIANA DA CRUZ,
