location,event,date,artist,genre
Geneve,FESTIVAL DE LA BATIE,2014-09-09,SLOWDIVE,
Montreux,SEPTEMBRE MUSICAL,2014-09-09,YOUTH ORCHESTRA OF BAHIA,
