location,event,date,artist
Fribourg,FESTIVAL INTERNATIONAL DE LA GUITARE A FRIBOURG,2013-10-11,VINZ VONLANTHEN
Nyon,JAZZCONTREBAND,2013-10-11,GUILLAUME PERRET AND THE ELECTRIC EPIC
Geneve,JAZZCONTREBAND,2013-10-11,EDWARD PERRAUD
Carouge,JAZZCONTREBAND,2013-10-11,MYSTERE TRIO QUARTET
Lausanne,TABARNAK DE FESTIVAL,2013-10-11,BOB BISSONNETTE
Le Lignon,VERNIER SUR ROCK,2013-10-11,WAYNE PAUL
