location,event,date,artist,genre
Onex,JAZZCONTREBAND,2015-10-09,CHARLES PASI,
Annemasse,JAZZCONTREBAND,2015-10-09,BENOIT PARADIS,
Thonon Les Bains,JAZZCONTREBAND,2015-10-09,SNARKY PUPPY,
Nyon,JAZZCONTREBAND,2015-10-09,CHASSOL,
Saint Genis Pouilly,JAZZCONTREBAND,2015-10-09,JACKY TERRASSON,
Cully,JAZZCONTREBAND,2015-10-09,GAUTHIER TOUX,
Geneve,JAZZCONTREBAND,2015-10-09,MATS EILERTSEN,
Le Lignon,VERNIER SUR ROCK,2015-10-09,YOUSSOUPHA,
