location,event,date,artist,genre
Fribourg,LES GEORGES,2014-07-15,DELANEY DAVIDSON,
Zurich,LIVE AT SUNSET,2014-07-15,JAMES ARTHUR,
Montreux,MONTREUX JAZZ FESTIVAL,2014-07-15,MGS / MANCHESTER GRAMMAR SCHOOL JAZZ,
Montreux,MONTREUX JAZZ FESTIVAL,2014-07-15,VAN MORRISON,
Montreux,MONTREUX JAZZ FESTIVAL,2014-07-15,DAVE HOLLAND,
Montreux,MONTREUX JAZZ FESTIVAL,2014-07-15,RY X,
Montreux,MONTREUX JAZZ FESTIVAL,2014-07-15,THE FORKS,
Montreux,MONTREUX JAZZ FESTIVAL,2014-07-15,FRED LILLA,
Montreux,MONTREUX JAZZ FESTIVAL,2014-07-15,ELLEN ALLIEN,
