location,event,date,artist,genre
Chene Bougeries,BIMBADABOUM FESTIVAL,2011-08-18,PIERRE PERRET,
Geneve,MUSIQUES EN ETE,2011-08-18,ELISABETH LEONSKAJA,
Gampel,OPEN AIR DE GAMPEL,2011-08-18,GOMEZ,
Pully,PULLY FOR NOISE,2011-08-18,ELBOW,
