location,event,date,artist,genre
Vevey,ANIMAI,2011-05-26,DREADLOCKSLESS,
Duedingen,BAD BONN KILBI,2011-05-26,QUEENS OF THE STONE AGE,
Pratteln,METALFEST,2011-05-26,DESTRUCTION,
