location,event,date,artist
Bern,GURTEN FESTIVAL BERN,2016-07-14,MUSE
Fribourg,LES GEORGES,2016-07-14,EGOPUSHER
Montreux,MONTREUX JAZZ FESTIVAL,2016-07-14,MARCUS MILLER
Montreux,MONTREUX JAZZ FESTIVAL,2016-07-14,CURTIS STIGERS
Montreux,MONTREUX JAZZ FESTIVAL,2016-07-14,FLOATING POINTS
Locarno,MOON AND STARS,2016-07-14,EARTH WIND & FIRE
Munchenstein,SUMMERSTAGE BASEL,2016-07-14,MALKY
Estavayer le Lac,SWING IN THE WIND - SWINGIN,2016-07-14,RICHARD GALLIANO
