location,event,date,artist,genre
Fribourg,FESTIVAL INTERNATIONAL DE LA GUITARE A FRIBOURG,2016-10-01,ANDY MANNDORFF,
Thonon Les Bains,JAZZCONTREBAND,2016-10-01,MICHEL PORTAL,
Cluses,JAZZCONTREBAND,2016-10-01,ZYTHUM,
Geneve,JAZZCONTREBAND,2016-10-01,MATHIEU ROSSIGNELLY,
Carouge,JAZZCONTREBAND,2016-10-01,AKUA NARU,
