location,event,date,artist,genre
Carouge,FESTIVAL DE LA BATIE,2011-09-15,JERRYCAN,
Montreux,SEPTEMBRE MUSICAL,2011-09-15,ROYAL PHILARMONIC ORCHESTRA DE LONDRES,
