location,event,date,artist
Martigny,PALP FESTIVAL (PLACE A LA PLACE),2016-08-11,WALLISER SEEMA
Monthey,PALP FESTIVAL (PLACE A LA PLACE),2016-08-11,CORONER
Le Locle,ROCK ALTITUDE,2016-08-11,KADEBOSTANY
