location,event,date,artist,genre
Zurich,LIVE AT SUNSET,2014-07-11,MILOW,
Montreux,MONTREUX JAZZ FESTIVAL,2014-07-11,TUCSON JAZZ BAND,
Montreux,MONTREUX JAZZ FESTIVAL,2014-07-11,JAMIE CULLUM,
Montreux,MONTREUX JAZZ FESTIVAL,2014-07-11,PLAISTOW,
Veytaux,MONTREUX JAZZ FESTIVAL,2014-07-11,JULIAN SARTORIUS,
Montreux,MONTREUX JAZZ FESTIVAL,2014-07-11,ADRIATIQUE,
Montreux,MONTREUX JAZZ FESTIVAL,2014-07-11,MIYAVI,
Montreux,MONTREUX JAZZ FESTIVAL,2014-07-11,BAD NELSON,
Sierre,SIERRE BLUES FESTIVAL,2014-07-11,GOTTHARD,
