location,event,date,artist
Vevey,HEARTLAND,2010-11-13,THE ACORN
Lausanne,METROPOP FESTIVAL,2010-11-13,BLACK REBEL MOTORCYCLE CLUB
Lausanne,METROPOP FESTIVAL,2010-11-13,PRINCESS SUPERSTAR
Yverdon Les Bains,TRANSVOISINES,2010-11-13,ANNA AARON
Carouge,TRANSVOISINES,2010-11-13,JANINE PELIKANS
