location,event,date,artist
Lugano,LUGANO ESTIVAL JAZZ,2012-07-05,LIZZ WRIGHT
Montreux,MONTREUX JAZZ FESTIVAL,2012-07-05,D'ANGELO
Montreux,MONTREUX JAZZ FESTIVAL,2012-07-05,RUFUS WAINWRIGHT
Locarno,MOON AND STARS,2012-07-05,LIGABUE
Sursee,SUMMER SOUND SUISSE,2012-07-05,PETER MAFFAY
