location,event,date,artist
Puplinge,4 VENTS,2008-06-27,DJ CHILL POP
Fribourg,BELLUARD BOLLWERK INTERNATIONAL,2008-06-27,WIENER GEMUSE ORCHESTER
Sierre,WEEK END AU BORD DE L'EAU A SIERRE,2008-06-27,JAZZANOVA
