location,event,date,artist
Geneve,L'AMR AUX CROPETTES,2013-06-30,ERNEST PLATINI
Cully,LAVAUX CLASSIQUE,2013-06-30,CEDRIC PESCIA
Cully,LAVAUX CLASSIQUE,2013-06-30,ANDREI KOROBEINIKOV
Geneve,MUSIQUES EN ETE,2013-06-30,KAZUKI YAMADA
Saint Gallen,OPEN AIR DE SAINT GALLEN,2013-06-30,CAROLINE CHEVIN
Sierre,WEEK END AU BORD DE L'EAU A SIERRE,2013-06-30,JUKEBOX CHAMPIONS
