location,event,date,artist,genre
Geneve,MUSIQUES EN ETE,2010-08-19,ENSEMBLE WIEN BERLIN,
Gampel,OPEN AIR DE GAMPEL,2010-08-19,STATE RADIO,
Pully,PULLY FOR NOISE,2010-08-19,LOCAL NATIVES,
