location,event,date,artist,genre
Puidoux,BOUT D'BROUSSE,2010-08-06,MARK KELLY,
Plan les Ouates,FESTIVAL PLEIN LES WATTS,2010-08-06,TWEEK,
Sion,GUINNESS IRISH FESTIVAL,2010-08-06,CAPERCAILLIE,
Motiers,HORS TRIBU,2010-08-06,V13,
Geneve,MUSIQUES EN ETE,2010-08-06,VENDEURS D'ENCLUMES,
Porrentruy,ROCK AIR PORRENTRUY,2010-08-06,KIEMSA,
