location,event,date,artist,genre
Lausanne,HOLY GROOVE FESTIVAL,2016-10-08,FAMILY ATLANTICA,
Cluses,JAZZCONTREBAND,2016-10-08,CIE CALABASH,
Sion,JAZZCONTREBAND,2016-10-08,HELMY MORE FUNKER'S BIG BAND HMF,
Geneve,JAZZCONTREBAND,2016-10-08,MININO GARAY,
Carouge,JAZZCONTREBAND,2016-10-08,TRIO BEY LER BEY,
