location,event,date,artist
Winterthur,AFRO - PFINGSTEN,2010-05-21,MYKAL ROSE / MICHAEL ROSE
Vevey,ANIMAI,2010-05-21,TRIP IN
Lausanne,BALEINEV,2010-05-21,THE DELILAHS
La Chaux du Milieu,CORBAK,2010-05-21,SELAH SUE
Montreux,MOTION OPENAIR,2010-05-21,TIESTO
Geneve,MUSIQUES METISSES A GENEVE,2010-05-21,MACIRE SYLLA
