location,event,date,artist,genre
Duedingen,BAD BONN KILBI,2012-06-01,METRONOMY,
Neuchatel,FESTI NEUCH,2012-06-01,SEXION D'ASSAUT,
Pully,PULLY A L'HEURE DU QUEBEC,2012-06-01,ISABELLE BOULAY,
