location,event,date,artist,genre
Chamonix Mont Blanc,COSMOJAZZ FESTIVAL,2011-08-31,ELINA DUNI,
Chamonix Mont Blanc,COSMOJAZZ FESTIVAL,2011-08-31,DHAFER YOUSSEF,
