location,event,date,artist,genre
Pully,PULLY A L'HEURE DU QUEBEC,2012-06-06,RICHARD DESJARDINS,
Pully,PULLY A L'HEURE DU QUEBEC,2012-06-06,MISTEUR VALAIRE,
Sierre,SISMICS FESTIVAL,2012-06-06,WHO'S NEXT,
