location,event,date,artist
Montreux,MONTREUX JAZZ FESTIVAL,2010-07-04,BRAD MEHLDAU
Montreux,MONTREUX JAZZ FESTIVAL,2010-07-04,CHARLOTTE GAINSBOURG
Geneve,MUSIQUES EN ETE,2010-07-04,INTERNATIONAL MUSIC ACADEMY SWITZERLAND
