location,event,date,artist,genre
Geneve,FESTIVAL DE LA BATIE,2014-08-29,JUNIP (JOSE GONZALEZ),
Geneve,FESTIVAL DE LA BATIE,2014-08-29,TIGA,
Montreux,SEPTEMBRE MUSICAL,2014-08-29,RUSSIAN NATIONAL ORCHESTRA,
