location,event,date,artist
Plan les Ouates,FESTIVAL PLEIN LES WATTS,2009-08-15,KYA BAMBA
Hermance,JAZZ SUR LA PLAGE,2009-08-15,MARC ANDRE LEGER
Gampel,OPEN AIR DE GAMPEL,2009-08-15,ASAF AVIDAN
