location,event,date,artist,genre
Geneve,FESTIVAL DE LA BATIE,2011-09-03,CHRISTIAN GARCIA REIDT (GLISSANDO),
Montreux,SEPTEMBRE MUSICAL,2011-09-03,LARS VOGT,
