location,event,date,artist,genre
Geneve,FESTIVAL DE LA BATIE,2016-09-14,CAROLINE BERGVALL,
Geneve,FESTIVAL DE LA BATIE,2016-09-14,PATRICK FRANK,
Les Acacias,FESTIVAL DE LA BATIE,2016-09-14,FRANCOIS CHAIGNAUD,
Divonne Les Bains,FESTIVAL DE LA BATIE,2016-09-14,SALIA SANOU,
Carouge,FESTIVAL DE LA BATIE,2016-09-14,KASSETTE,
