location,event,date,artist
Winterthur,AFRO - PFINGSTEN,2013-05-18,MACACO
La Chaux du Milieu,CORBAK,2013-05-18,EMILY LOIZEAU
La Chaux du Milieu,CORBAK,2013-05-18,LE CARNAVAL DES ANIMAUX
Yverdon Les Bains,SWISS PSYCH FEST,2013-05-18,THE BLACK WILLOWS
