location,event,date,artist
Saint Prex,LUNA CLASSICS (EX SAINT PREX CLASSICS),2013-08-24,NATHALIE STUTZMANN
Pully,PULLY FOR NOISE,2013-08-24,FRANZ FERDINAND
Puplinge,PUPLINGE CLASSIQUE - YVOIRE CLASSIQUE,2013-08-24,ORCHESTRE DE LA SUISSE ROMANDE
Estavayer le Lac,SWING IN THE WIND - SWINGIN,2013-08-24,CEUX QUI MARCHENT DEBOUT (CQMD)
