location,event,date,artist,genre,coordinates
Montreux,MONTREUX JAZZ FESTIVAL,2013-07-04,LEONARD COHEN,,"(46.4312213, 6.9106799)"
Montreux,MONTREUX JAZZ FESTIVAL,2013-07-04,LIANNE LA HAVAS,,"(46.4312213, 6.9106799)"
Montreux,MONTREUX JAZZ FESTIVAL,2013-07-04,MELODY'S ECHO CHAMBER,,"(46.4312213, 6.9106799)"
