location,event,date,artist
Chamonix Mont Blanc,COSMOJAZZ FESTIVAL,2011-08-28,THE CREOLE CHOIR OF CUBA
Chamonix Mont Blanc,COSMOJAZZ FESTIVAL,2011-08-28,SAMIR HODZIC
Saint Prex,LUNA CLASSICS (EX SAINT PREX CLASSICS),2011-08-28,VLAD MAISTOROVICI
