location,event,date,artist,genre
Lucerne,BLUE BALLS,2008-07-24,SOHNE / SOEHNE MANNHEIMS,
Nyon,PALEO FESTIVAL,2008-07-24,ASA,
Alterswil,STONE HILL,2008-07-24,BREITBILD,
