location,event,date,artist,genre
Le Noirmont,CHANT DU GROS,2016-09-07,KIKI CRETIN,
Geneve,FESTIVAL DE LA BATIE,2016-09-07,CAROLINE BERGVALL,
Grand Saconnex,FESTIVAL DE LA BATIE,2016-09-07,BERTRAND BOSSARD,
Geneve,FESTIVAL DE LA BATIE,2016-09-07,THOMAS HAUERT,
Geneve,FESTIVAL DE LA BATIE,2016-09-07,CAROLINE BERGVALL,
Geneve,FESTIVAL DE LA BATIE,2016-09-07,EVELINE MURENBEELD,
Geneve,FESTIVAL DE LA BATIE,2016-09-07,PABLO LARRAIN,
Geneve,FESTIVAL DE LA BATIE,2016-09-07,MARIE CAROLINE HOMINAL,
Geneve,FESTIVAL DE LA BATIE,2016-09-07,MIKE SIMONETTI,
