location,event,date,artist,genre
Montreux,MONTREUX JAZZ FESTIVAL,2016-07-04,BUDDY GUY,
Montreux,MONTREUX JAZZ FESTIVAL,2016-07-04,BASIA BULAT,
Montreux,MONTREUX JAZZ FESTIVAL,2016-07-04,ASAP FERG,
