location,event,date,artist,genre
Lucerne,BLUE BALLS,2008-07-20,CASSANDRA WILSON,
Bern,GURTEN FESTIVAL BERN,2008-07-20,MARVIN,
Zurich,LIVE AT SUNSET,2008-07-20,BEN HARPER & THE INNOCENT CRIMINALS,
