location,event,date,artist
Thun,AM SCHLUSS,2011-07-24,JAMARAM
Lucerne,BLUE BALLS,2011-07-24,COCOROSIE
Lucerne,BLUE BALLS,2011-07-24,ERYKAH BADU
Zurich,LIVE AT SUNSET,2011-07-24,JULIETA VENEGAS
Nyon,PALEO FESTIVAL,2011-07-24,YAEL NAIM
Puplinge,PUPLINGE CLASSIQUE - YVOIRE CLASSIQUE,2011-07-24,FRANCOIS XAVIER POIZAT
