location,event,date,artist
Saint Claude,JAZZCONTREBAND,2012-10-20,ORTIE
Sion,JAZZCONTREBAND,2012-10-20,ELODIE RAMA
Geneve,JAZZCONTREBAND,2012-10-20,BOJAN Z
Carouge,JAZZCONTREBAND,2012-10-20,VINCENT RUIZ
Lausanne,LAUSANNE UNDERGROUND FILM & MUSIC FESTIVAL (LUFF),2012-10-20,OI POLLOI
