location,event,date,artist,genre
Lausanne,FESTIVAL DE GUITARE A LAUSANNE,2008-05-25,CRISTINA AZUMA,
Geneve,MUSIQUES METISSES A GENEVE,2008-05-25,BADENYA LES FRERES COULIBALY,
