location,event,date,artist,genre
Zurich,CHANSONS EN STOK,2008-09-12,YETI,
Le Noirmont,CHANT DU GROS,2008-09-12,RHESUS,
Geneve,FESTIVAL DE LA BATIE,2008-09-12,FRENCH COWBOY,
Carouge,FESTIVAL DE LA BATIE,2008-09-12,SMADJ,
Lausanne,FESTIVAL OUF,2008-09-12,JACQUES HOSTETTLER,
Lausanne,FESTIVAL OUF,2008-09-12,SAMUEL HALL BAND,
Lausanne,FESTIVAL OUF,2008-09-12,LEON FRANCIOLI,
Lausanne,FESTIVAL OUF,2008-09-12,YVES MASSY,
Lausanne,FESTIVAL OUF,2008-09-12,GLENN FERRIS,
