location,event,date,artist,genre,coordinates
Geneve,FESTIVAL DE LA BATIE,2008-09-03,SCHTARNE 5I,,"(46.2043907, 6.1431577)"
Geneve,FESTIVAL DE LA BATIE,2008-09-03,ADAM KESHER,,"(46.2043907, 6.1431577)"
Geneve,FESTIVAL DE LA BATIE,2008-09-03,POLA,,"(46.2043907, 6.1431577)"
