location,event,date,artist,genre
Geneve,L'AMR AUX CROPETTES,2015-06-28,ORIGINALS,
Cully,LAVAUX CLASSIQUE,2015-06-28,MARIA RAZUMOVSKAYA,
Cully,LAVAUX CLASSIQUE,2015-06-28,BEATRICE BERRUT,
Geneve,MUSIQUES EN ETE,2015-06-28,SEIJI OZAWA,
Saint Gallen,OPEN AIR DE SAINT GALLEN,2015-06-28,KODALINE,
Sierre,WEEK END AU BORD DE L'EAU A SIERRE,2015-06-28,THE TWO,
