location,event,date,artist
Zurich,LIVE AT SUNSET,2009-07-09,SIMPLY RED
Montreux,MONTREUX JAZZ FESTIVAL,2009-07-09,THE DEREK TRUCKS BAND
Montreux,MONTREUX JAZZ FESTIVAL,2009-07-09,RAPHAEL SAADIQ
