location,event,date,artist
Neuchatel,FESTI NEUCH,2016-06-11,PAROV STELAR
Interlaken,GREENFIELD,2016-06-11,THE PRODIGY
Pully,PULLY A L'HEURE DU QUEBEC,2016-06-11,LYNDA LEMAY
