location,event,date,artist,genre
Lucelle,LUCELLE SONORE,2011-07-09,TAFTA,
Montreux,MONTREUX JAZZ FESTIVAL,2011-07-09,ANA CAROLINA,
Montreux,MONTREUX JAZZ FESTIVAL,2011-07-09,HAROLD LOPEZ NUSSA,
Locarno,MOON AND STARS,2011-07-09,STING,
