location,event,date,artist,genre
Tavannes,BIG BOSS FESTIVAL,2006-06-23,DAY BY DAY,
Avully,GENA FESTIVAL,2006-06-23,SINNER DC,
Avully,GENA FESTIVAL,2006-06-23,THE BOOZE (ex BOOZE BROTHERS),
Avully,GENA FESTIVAL,2006-06-23,FANTASMAGORIA (WORLD),
