location,event,date,artist
Lausanne,JAZZ ONZE +,2007-10-25,HONEY FOR PETZI
Lausanne,JAZZ ONZE +,2007-10-25,GARY BURTON
Geneve,JAZZCONTREBAND,2007-10-25,IN TRANSIT
