location,event,date,artist,genre
Zurich,MOVING CITY,2011-08-12,BOYS NOIZE,
Geneve,MUSIQUES EN ETE,2011-08-12,JUNIOR KELLY,
Le Locle,ROCK ALTITUDE,2011-08-12,MESHUGGAH,
