location,event,date,artist,genre
Zurich,LIVE AT SUNSET,2014-07-09,ROBERT PLANT & THE SENSATIONAL SPACE SHIFTERS,
Montreux,MONTREUX JAZZ FESTIVAL,2014-07-09,HEMU JAZZ ORCHESTRA,
Montreux,MONTREUX JAZZ FESTIVAL,2014-07-09,JUNGLE,
Montreux,MONTREUX JAZZ FESTIVAL,2014-07-09,ISFAR SARABSKY,
Montreux,MONTREUX JAZZ FESTIVAL,2014-07-09,LONDON GRAMMAR,
Montreux,MONTREUX JAZZ FESTIVAL,2014-07-09,ZOMBIDOU,
Montreux,MONTREUX JAZZ FESTIVAL,2014-07-09,DJ SCREAM,
Sierre,SIERRE BLUES FESTIVAL,2014-07-09,POPA CHUBBY,
