location,event,date,artist
Begnins,JVAL FESTIVAL,2013-08-30,FEFE (FENIKSI)
Saint Prex,LUNA CLASSICS (EX SAINT PREX CLASSICS),2013-08-30,URI CAINE
Sierre,SIERRE BLUES FESTIVAL,2013-08-30,FABIAN ANDERHUB
