location,event,date,artist,genre
Montreux,MONTREUX JAZZ FESTIVAL,2015-07-13,BENJAMIN BOOKER,
Montreux,MONTREUX JAZZ FESTIVAL,2015-07-13,THE TWO,
Montreux,MONTREUX JAZZ FESTIVAL,2015-07-13,YEARS & YEARS,
Geneve,MUSIQUES EN ETE,2015-07-13,GREGOIRE MARET,
