location,event,date,artist
Carouge,JAZZCONTREBAND,2011-10-08,TOBIAS KIRMAYER
Thonon Les Bains,JAZZCONTREBAND,2011-10-08,AVISHAI COHEN (contrebasse)
Nyon,JAZZCONTREBAND,2011-10-08,OMAR HAKIM
