location,event,date,artist,genre
Geneve,PRESENCES ELECTRONIQUES A GENEVE,2013-01-11,SPEEDY J,
Geneve,PRESENCES ELECTRONIQUES A GENEVE,2013-01-11,MORITZ VON OSWALD,
