location,event,date,artist
Zurich,LIVE AT SUNSET,2011-07-13,JOHN MELLENCAMP
Montreux,MONTREUX JAZZ FESTIVAL,2011-07-13,QUINCY JONES
Montreux,MONTREUX JAZZ FESTIVAL,2011-07-13,DANIEL LANOIS
Geneve,MUSIQUES EN ETE,2011-07-13,RAOUL DESOUZA
