location,event,date,artist
Geneve,FESTIVAL DE LA BATIE,2011-09-17,RICHARD MAXWELL
Montreux,SEPTEMBRE MUSICAL,2011-09-17,ROYAL PHILARMONIC ORCHESTRA DE LONDRES
