location,event,date,artist,genre
Montreux,MONTREUX JAZZ FESTIVAL,2007-07-13,IDRISSA DIOP,
Montreux,MONTREUX JAZZ FESTIVAL,2007-07-13,HORACE ANDY,
Geneve,MUSIQUES EN ETE,2007-07-13,JOHN MAYALL,
