location,event,date,artist,genre
Montreux,MONTREUX JAZZ FESTIVAL,2012-07-09,PITBULL,
Montreux,MONTREUX JAZZ FESTIVAL,2012-07-09,TROMBONE SHORTY & ORLEANS AVENUE,
Geneve,MUSIQUES EN ETE,2012-07-09,STEFON HARRIS,
