location,event,date,artist,genre
Begnins,JVAL FESTIVAL,2013-08-31,GIRLS IN HAWAII,
Saint Prex,LUNA CLASSICS (EX SAINT PREX CLASSICS),2013-08-31,NIGEL KENNEDY,
Montreux,SEPTEMBRE MUSICAL,2013-08-31,ORCHESTRE DE LA SUISSE ROMANDE,
Sierre,SIERRE BLUES FESTIVAL,2013-08-31,THE DOORS REVIVAL,
