location,event,date,artist
Yverdon Les Bains,ANTIDOTE FESTIVAL,2014-08-15,PROFILE
Chene Bougeries,BIMBADABOUM FESTIVAL,2014-08-15,TITOFF
Plan les Ouates,FESTIVAL PLEIN LES WATTS,2014-08-15,DADDY NUTTEA
Le Locle,ROCK ALTITUDE,2014-08-15,DOWN
