location,event,date,artist
Zurich,LIVE AT SUNSET,2008-07-12,ZURI WEST
Montreux,MONTREUX JAZZ FESTIVAL,2008-07-12,GILBERTO GIL
Montreux,MONTREUX JAZZ FESTIVAL,2008-07-12,MARK RONSON
