location,event,date,artist,genre
Winterthur,AFRO - PFINGSTEN,2009-05-29,KY MANI MARLEY,
Duedingen,BAD BONN KILBI,2009-05-29,AGENT ORANGE,
La Chaux du Milieu,CORBAK,2009-05-29,THOMAS DUTRONC,
Montreux,MOTION OPENAIR,2009-05-29,DAVID GUETTA,
