location,event,date,artist,genre,coordinates
Geneve,ELECTRON,2012-04-07,BRANDT BRAUER FRICK,,"(46.2043907, 6.1431577)"
Geneve,ELECTRON,2012-04-07,RICO (OBF),,"(46.2043907, 6.1431577)"
Geneve,ELECTRON,2012-04-07,TREVOR JACKSON,,"(46.2043907, 6.1431577)"
Geneve,ELECTRON,2012-04-07,DJ VINCZ LEE,,"(46.2043907, 6.1431577)"
Geneve,ELECTRON,2012-04-07,YANG TAO,,"(46.2043907, 6.1431577)"
Geneve,ELECTRON,2012-04-07,CHRISTINE GROULT,,"(46.2043907, 6.1431577)"
Geneve,ELECTRON,2012-04-07,SACRED SELECTIONS -MATT STOKES,,"(46.2043907, 6.1431577)"
