location,event,date,artist,genre
Le Noirmont,CHANT DU GROS,2010-09-11,JACQUES DUTRONC,
Geneve,FESTIVAL DE LA BATIE,2010-09-11,FIONA DANIEL,
Geneve,FESTIVAL DE LA BATIE,2010-09-11,HAOUSSA,
Geneve,FESTIVAL DE LA BATIE,2010-09-11,LARRY TEE,
Carouge,FESTIVAL DE LA BATIE,2010-09-11,APPARATSCHIK,
Veytaux,SEPTEMBRE MUSICAL,2010-09-11,VILDE FRANG,
Villars,VILLARS DE VIVRE,2010-09-11,OLIVIER KER OURIO,
